id_cliente;id_pedido;id_motivo_devolucao;quantidade;dt_devolucao
7197;339158;3;3;28/05/2024
71505;341243;2;3;29/01/2024
75268;96707;4;1;02/05/2024
89538;324589;7;4;24/04/2024
114097;56895;9;3;09/06/2024
99251;109367;9;2;17/07/2024
162106;67196;8;5;06/01/2024
113838;242633;6;3;18/05/2024
64455;95553;1;3;12/10/2024
2437;115374;8;2;24/06/2024
185089;325663;3;5;28/09/2024
158120;285334;3;4;07/11/2024
114735;533;2;1;30/09/2024
126365;236335;4;2;21/07/2024
94182;47335;8;3;24/07/2024
149085;201246;4;3;18/01/2024
176684;264561;5;1;22/10/2024
136591;100950;4;2;13/07/2024
25051;334922;1;4;27/09/2024
53001;259969;3;3;31/08/2024
130939;55100;3;4;07/05/2024
174968;341826;3;5;21/01/2024
74570;127759;5;4;16/05/2024
154930;209214;4;2;20/01/2024
64379;9965;5;5;29/07/2024
113303;310137;8;1;29/04/2024
173968;222159;4;3;02/06/2024
50313;110031;8;1;12/05/2024
142222;331130;9;5;19/03/2024
115399;191488;6;4;01/10/2024
26961;299553;2;5;21/02/2024
157199;192609;3;1;13/01/2024
139347;199291;1;3;12/04/2024
69533;99813;8;5;22/04/2024
152948;85005;1;2;14/09/2024
144082;174636;6;1;08/06/2024
41898;132852;6;1;15/09/2024
114669;263031;3;4;12/09/2024
102021;165499;9;2;18/04/2024
159627;10696;7;2;24/01/2024
67052;168679;5;1;03/02/2024
67544;155282;2;4;14/02/2024
53723;305115;9;4;07/05/2024
29109;121302;5;4;29/01/2024
34207;310605;1;4;20/02/2024
5671;86318;2;1;21/07/2024
37806;33806;6;4;11/07/2024
171019;266931;4;5;08/03/2024
167225;307269;6;2;14/10/2024
17922;227111;9;2;04/01/2024
109928;324152;9;3;29/03/2024
77514;38639;2;5;04/11/2024
155891;283292;8;5;04/03/2024
43196;268941;1;3;11/05/2024
134592;36702;5;4;28/08/2024
182753;294787;9;2;06/02/2024
109532;198400;6;5;10/11/2024
108207;160205;4;1;12/02/2024
105524;100367;2;1;20/06/2024
33052;25319;7;1;29/05/2024
76427;271690;4;4;02/05/2024
172829;140019;4;3;10/01/2024
177123;279719;3;1;24/10/2024
62227;266905;7;3;18/10/2024
157365;240374;9;2;10/07/2024
55455;15179;8;3;27/08/2024
160353;262645;2;1;11/04/2024
3522;281613;2;5;17/04/2024
137763;184260;9;2;20/04/2024
107062;4075;1;4;08/08/2024
101513;106696;3;3;14/07/2024
159474;303412;5;4;26/09/2024
178745;206223;9;2;29/08/2024
528;22873;3;2;27/01/2024
169752;110993;7;4;28/02/2024
11757;116697;4;1;17/03/2024
177899;269679;4;1;12/10/2024
47982;258228;5;2;19/07/2024
165248;287236;3;1;24/06/2024
74375;275787;5;4;30/08/2024
65855;125568;7;5;24/01/2024
103605;152208;7;3;21/03/2024
12911;196733;9;5;24/06/2024
96988;31160;2;2;17/08/2024
124908;292276;3;3;22/05/2024
114045;18323;8;5;24/02/2024
65853;171891;7;2;07/01/2024
4870;135263;5;2;16/01/2024
131022;243389;5;2;27/01/2024
87083;102931;7;1;22/08/2024
156405;335890;7;2;17/07/2024
74777;90080;8;4;21/04/2024
89871;87936;6;3;01/06/2024
85927;278024;6;1;25/07/2024
35741;2115;3;4;24/05/2024
87832;65521;5;1;11/07/2024
83605;32976;7;2;15/06/2024
137810;333625;7;3;10/04/2024
15593;39092;1;5;27/09/2024
18435;222394;3;4;14/06/2024
31522;236381;2;5;05/04/2024
63076;155291;8;2;24/04/2024
96737;187547;2;1;07/04/2024
72454;56033;1;4;29/04/2024
30585;96406;9;5;20/01/2024
80583;344502;2;2;10/07/2024
145060;306103;2;5;04/07/2024
2083;136810;8;2;27/10/2024
77692;124652;5;4;09/11/2024
153822;61316;1;4;07/01/2024
176134;24163;6;4;17/08/2024
187850;243681;6;2;18/08/2024
39809;35579;2;3;08/03/2024
106251;238937;5;1;27/04/2024
9991;8873;3;4;29/10/2024
53138;272392;5;3;30/07/2024
180755;254723;8;1;16/05/2024
139033;226592;6;2;22/08/2024
69628;346666;1;3;09/05/2024
26743;17035;2;5;01/06/2024
107490;255427;6;5;05/10/2024
116880;3256;8;5;12/07/2024
23910;324726;4;3;13/02/2024
152049;71152;8;4;03/09/2024
52561;323077;7;5;21/08/2024
42221;94206;4;3;12/08/2024
48995;128813;8;5;01/05/2024
66117;211266;9;3;04/10/2024
77842;234074;4;2;02/07/2024
34138;189739;9;3;04/11/2024
14058;116294;5;5;01/01/2024
186621;237387;4;1;28/04/2024
46678;43403;1;5;24/03/2024
16812;104158;6;3;14/11/2024
1732;203618;9;2;14/11/2024
185008;147489;2;5;12/07/2024
3335;69460;6;2;30/04/2024
103082;108879;1;5;31/10/2024
34866;253418;1;2;24/03/2024
143967;276296;3;4;29/09/2024
75492;227754;4;3;10/11/2024
80294;110382;2;2;21/01/2024
116805;222486;3;3;06/02/2024
116911;204932;2;4;23/10/2024
108758;125099;1;5;07/03/2024
117676;134451;8;5;28/06/2024
5116;120813;2;5;24/01/2024
182154;271982;2;4;16/03/2024
61204;177811;5;1;25/02/2024
25788;29327;4;2;06/10/2024
107076;216027;9;4;12/05/2024
51392;56378;7;2;18/04/2024
153805;167941;9;4;17/07/2024
111756;300621;6;1;07/02/2024
129134;66320;8;3;12/06/2024
79580;304173;1;5;06/10/2024
33608;22921;2;1;12/04/2024
120372;143947;4;5;09/01/2024
144411;58440;1;3;21/10/2024
176030;252040;8;3;25/07/2024
156388;89076;1;2;18/05/2024
157419;88258;8;3;17/06/2024
100663;243476;4;4;04/07/2024
14573;77427;7;2;04/01/2024
179021;143565;1;2;18/05/2024
90770;95286;6;4;14/07/2024
169254;73345;5;3;07/09/2024
39463;27709;8;1;30/05/2024
27788;55304;9;4;12/02/2024
131253;333163;7;1;27/04/2024
118104;91075;2;2;03/10/2024
49487;318002;6;3;07/11/2024
166074;68868;8;3;12/03/2024
27636;329633;1;4;19/03/2024
1318;66535;2;1;20/03/2024
157479;247964;3;5;14/05/2024
26666;277455;2;2;02/01/2024
81992;254613;5;2;21/10/2024
184061;50592;6;3;01/01/2024
157402;312551;7;4;26/07/2024
72100;77350;7;3;24/06/2024
136945;66538;1;4;20/03/2024
163873;102063;1;4;10/04/2024
7498;291810;6;1;05/11/2024
168405;180795;4;1;08/02/2024
171695;301408;4;1;10/11/2024
187568;286824;1;2;17/08/2024
125851;26120;6;3;23/05/2024
104648;25576;8;5;16/03/2024
38944;344779;8;1;06/09/2024
138437;86235;1;1;21/06/2024
91283;2855;2;5;26/01/2024
14386;72267;3;5;09/09/2024
187804;156384;9;2;23/03/2024
187269;324921;7;4;11/06/2024
7962;137780;6;4;03/05/2024
88298;7695;3;1;07/05/2024
180084;277177;9;2;06/01/2024
161303;8850;3;2;25/06/2024
94440;120252;3;4;16/10/2024
44680;38532;5;3;25/05/2024
76114;156260;2;3;22/06/2024
190398;14323;5;1;14/02/2024
10972;27800;2;1;07/06/2024
122562;250505;8;3;30/08/2024
17629;304958;2;5;23/07/2024
177771;326909;6;1;06/10/2024
160152;47211;3;5;29/06/2024
32873;162336;2;5;27/10/2024
739;32821;3;5;27/09/2024
107293;187215;6;3;01/08/2024
163957;191526;6;2;28/06/2024
119240;17327;8;1;09/07/2024
32914;223377;9;5;09/10/2024
112136;266555;6;3;23/04/2024
123915;24859;5;2;13/08/2024
157696;340717;3;5;13/07/2024
140151;286245;5;4;16/01/2024
187979;257276;8;1;01/10/2024
96346;325686;8;3;06/06/2024
183916;295436;1;4;16/07/2024
137815;131618;6;1;12/02/2024
186668;326196;1;2;23/02/2024
121336;101892;6;3;14/05/2024
143205;65166;7;4;01/05/2024
106918;42245;1;3;17/09/2024
47501;185578;7;3;17/03/2024
70385;349577;9;4;21/06/2024
103593;38428;6;3;08/05/2024
100421;216241;2;5;13/05/2024
126885;27775;2;3;15/10/2024
111872;285638;4;3;03/10/2024
148821;253222;1;1;07/01/2024
134659;152225;2;1;17/10/2024
181107;113461;3;4;01/03/2024
138429;95762;8;4;19/02/2024
10202;239857;8;2;06/08/2024
162979;271011;1;1;15/09/2024
193113;190995;4;1;08/06/2024
7200;204343;4;5;26/07/2024
193967;208605;8;3;13/06/2024
120625;101703;7;1;08/06/2024
80777;6046;7;4;28/10/2024
189190;341356;3;3;14/10/2024
54390;116927;8;3;01/09/2024
28403;297952;4;3;10/03/2024
169629;348869;4;2;15/10/2024
173080;89930;5;2;29/04/2024
47255;3635;3;3;07/06/2024
40433;333492;1;3;28/06/2024
154120;52167;9;1;21/07/2024
62326;198665;4;4;20/08/2024
64952;67299;4;1;20/02/2024
56031;52726;3;1;24/01/2024
56137;336081;7;4;04/09/2024
12001;117369;7;3;07/09/2024
87194;78004;3;3;03/02/2024
24885;161424;8;3;10/05/2024
154121;166642;4;4;21/05/2024
38021;248958;9;4;20/03/2024
84233;348060;4;1;06/04/2024
57383;238956;3;4;01/10/2024
137720;12961;5;2;02/08/2024
87990;122255;9;3;25/10/2024
24523;324682;6;4;14/02/2024
82863;21219;7;3;11/04/2024
108499;61516;7;1;01/11/2024
23898;85057;5;1;28/08/2024
92214;12045;4;2;23/07/2024
137836;165820;5;4;28/09/2024
62264;303434;8;2;13/06/2024
171982;299441;6;4;24/05/2024
174519;213;2;4;03/08/2024
100934;184744;9;2;25/06/2024
60738;243102;4;3;06/08/2024
121822;320685;6;3;21/10/2024
91059;223589;9;5;05/02/2024
122727;34507;9;4;08/08/2024
58452;324471;2;1;17/10/2024
4326;224914;3;2;10/11/2024
93239;271814;7;3;20/01/2024
8532;334460;8;5;16/05/2024
96855;346478;4;4;19/07/2024
27555;80412;2;3;16/01/2024
17263;300871;7;5;23/01/2024
165758;47577;5;2;25/06/2024
114887;38024;4;5;07/07/2024
26711;225624;3;1;19/04/2024
131369;45558;3;2;04/03/2024
125337;37875;2;3;09/02/2024
159277;223396;9;4;17/08/2024
46933;174609;2;5;26/05/2024
62746;3076;7;5;18/04/2024
32147;117760;5;3;25/06/2024
28607;183171;7;2;14/10/2024
11063;82450;8;5;05/04/2024
28817;74668;1;4;16/08/2024
40863;131959;2;1;18/02/2024
104081;32417;3;5;16/04/2024
67528;95160;1;3;04/05/2024
69277;53957;2;3;04/04/2024
180662;37300;7;5;06/05/2024
49387;306618;6;2;03/03/2024
139818;320028;6;4;28/06/2024
24692;59962;7;1;25/03/2024
945;16181;2;1;10/01/2024
84215;17380;5;3;18/04/2024
108284;62259;3;1;08/04/2024
103127;337537;3;2;03/02/2024
186121;90454;3;5;03/03/2024
98817;134944;3;1;21/04/2024
75083;205374;2;3;26/05/2024
97277;79448;8;2;07/10/2024
19872;222721;5;2;02/01/2024
142059;134766;8;5;04/02/2024
80085;317665;7;4;03/06/2024
75622;5655;5;4;20/04/2024
139298;341496;3;4;22/02/2024
39049;72452;9;1;04/03/2024
42804;214990;5;5;08/09/2024
79563;332757;9;1;03/02/2024
17456;123271;2;1;25/01/2024
31984;8858;4;3;03/11/2024
24437;172344;5;4;19/04/2024
31476;342296;7;1;20/07/2024
17479;96834;2;1;01/07/2024
42595;19348;1;4;08/08/2024
121426;208406;2;2;05/07/2024
158267;198899;6;2;25/10/2024
106303;234806;1;5;18/02/2024
86751;187422;8;4;14/08/2024
194429;89523;6;2;25/09/2024
32630;9053;8;4;09/07/2024
93693;305546;8;1;10/01/2024
25921;12302;8;2;28/08/2024
21808;163184;9;2;06/01/2024
149906;13053;4;5;06/05/2024
37802;299406;8;3;31/10/2024
104123;210450;5;1;13/09/2024
115677;67052;7;4;01/02/2024
44912;80775;6;3;23/10/2024
96863;312309;4;1;06/04/2024
97949;269236;5;3;29/05/2024
181561;224025;5;4;30/08/2024
110929;61094;5;2;10/10/2024
187805;145705;9;2;10/01/2024
39645;348334;1;3;07/01/2024
101801;226054;3;1;25/04/2024
24909;224181;9;2;19/06/2024
38535;268461;7;1;31/01/2024
59947;4264;9;2;07/06/2024
107776;5506;4;3;24/09/2024
171404;231576;5;2;02/06/2024
165502;266516;7;5;02/07/2024
62030;309987;3;3;22/10/2024
24052;46964;3;4;02/02/2024
177786;232755;2;3;09/07/2024
89915;106575;1;4;19/01/2024
91047;343437;5;1;05/07/2024
110869;103905;6;5;04/03/2024
30346;346627;5;4;05/09/2024
139256;105935;7;3;23/09/2024
41992;38454;3;3;13/11/2024
93819;167015;1;3;18/08/2024
67030;92157;2;1;24/07/2024
15582;101479;6;5;29/07/2024
185049;194370;5;5;24/03/2024
131480;344267;1;5;23/05/2024
145698;103865;5;2;07/07/2024
136466;334979;4;5;28/05/2024
180049;199771;5;2;08/09/2024
57117;70786;8;3;14/02/2024
109225;309456;6;5;12/07/2024
20204;267076;8;1;24/10/2024
171196;196206;6;3;23/08/2024
27999;301667;8;2;15/03/2024
60098;243489;5;3;30/08/2024
27587;218677;9;4;28/05/2024
74251;219883;1;3;02/05/2024
58321;21757;1;4;02/05/2024
14741;104310;1;2;17/04/2024
180075;8402;2;4;14/11/2024
147474;348986;5;2;09/08/2024
191954;131359;4;2;07/11/2024
141162;47301;4;2;04/11/2024
85966;157638;4;5;11/07/2024
60782;159943;8;5;04/10/2024
33292;308663;2;3;21/05/2024
4239;288185;6;3;07/03/2024
58026;215036;6;1;23/05/2024
68574;211643;9;5;12/03/2024
159297;177576;5;5;23/01/2024
5249;166133;3;4;22/09/2024
148536;266540;9;5;07/11/2024
180509;39383;5;5;21/08/2024
58729;59676;9;4;29/06/2024
2019;276260;2;3;18/05/2024
179967;246775;4;1;29/02/2024
118257;124365;2;1;27/03/2024
2479;27296;5;1;25/05/2024
118136;59733;4;3;25/09/2024
101280;334545;1;3;08/05/2024
75064;186335;7;5;14/05/2024
85483;97562;6;3;22/04/2024
19232;328248;2;3;15/01/2024
45132;265204;9;5;23/08/2024
137927;189767;8;2;11/09/2024
155252;301442;7;5;04/09/2024
140941;306667;4;2;07/03/2024
58212;94972;6;2;27/05/2024
125570;197208;7;2;11/11/2024
45957;86160;4;5;20/01/2024
45507;84604;7;3;05/09/2024
141906;8755;8;2;14/01/2024
165110;266061;7;2;10/01/2024
180183;15247;2;5;18/10/2024
32014;9024;1;5;05/03/2024
126176;286094;6;4;24/10/2024
147302;339813;4;1;13/04/2024
89223;118256;4;5;31/10/2024
134780;207808;5;3;05/02/2024
91905;146401;4;3;24/02/2024
32148;100738;9;4;30/06/2024
123994;20639;4;5;20/05/2024
15296;1635;9;2;22/07/2024
88071;111565;9;3;05/11/2024
82908;105525;1;5;25/10/2024
74788;290375;4;4;20/04/2024
116601;174014;8;5;01/04/2024
54662;297300;3;5;02/06/2024
59133;87999;7;5;23/10/2024
185857;129803;8;4;06/07/2024
140972;214527;8;2;20/06/2024
62;99682;6;2;04/06/2024
85256;109579;7;2;08/07/2024
64883;54111;7;4;20/06/2024
98893;254966;2;1;29/03/2024
22997;98005;2;1;25/01/2024
62846;131553;6;3;19/10/2024
21013;152254;4;5;27/04/2024
67408;173765;8;3;30/08/2024
50981;159184;9;4;20/06/2024
112668;218056;5;4;08/03/2024
121967;158171;8;4;30/10/2024
128441;216203;6;1;30/03/2024
169032;244541;8;3;04/03/2024
116455;231144;5;3;05/04/2024
79451;145990;5;3;18/01/2024
49363;222150;5;5;21/10/2024
110307;38059;2;4;08/05/2024
32602;210114;9;5;12/03/2024
49266;317907;7;1;22/10/2024
193466;335104;8;1;18/04/2024
105504;204231;4;4;12/07/2024
122691;215895;2;1;03/03/2024
92747;280187;6;2;08/09/2024
62331;96682;5;1;28/09/2024
4608;25364;8;4;03/07/2024
67572;96368;9;5;12/08/2024
183491;141142;3;1;31/01/2024
140304;113517;9;1;15/02/2024
43940;343900;7;4;27/07/2024
92020;14491;5;1;10/01/2024
171667;33743;7;4;13/01/2024
13603;202768;7;3;22/03/2024
85203;340461;7;3;27/05/2024
176255;235833;5;4;13/02/2024
143000;342544;9;4;27/08/2024
184341;143676;7;4;13/09/2024
49417;112959;2;2;16/06/2024
51745;259942;6;5;28/03/2024
155434;171396;1;3;20/08/2024
165795;339682;7;4;23/04/2024
16557;99484;4;1;23/04/2024
113942;24694;8;2;07/11/2024
9789;206871;2;5;16/01/2024
114113;45623;2;2;23/07/2024
15201;239058;9;2;08/02/2024
85621;326732;3;5;10/09/2024
61981;7578;4;1;23/10/2024
13270;72754;9;1;22/01/2024
3754;242672;7;5;23/04/2024
184078;54984;6;1;25/06/2024
97691;135738;5;5;17/06/2024
138575;339734;2;5;28/06/2024
159117;83318;5;4;02/07/2024
188970;213693;9;2;27/07/2024
90588;81392;4;2;05/03/2024
145784;270905;5;2;29/09/2024
36432;33019;4;5;05/06/2024
26439;241671;2;1;11/09/2024
62524;98852;6;1;16/01/2024
133943;84183;8;3;01/04/2024
28947;108689;3;4;19/08/2024
158588;105130;9;1;28/06/2024
15535;243771;2;5;08/02/2024
162588;9350;7;2;26/07/2024
64574;244439;3;2;30/07/2024
3006;162996;3;4;05/02/2024
133121;207645;5;5;29/02/2024
3173;45799;4;3;25/04/2024
10881;169247;1;5;15/05/2024
37415;235161;9;4;11/01/2024
175562;98821;6;5;27/01/2024
78099;286103;8;2;23/02/2024
96393;324337;2;4;26/03/2024
98282;64569;7;3;04/03/2024
181223;320469;2;1;19/08/2024
56304;215239;1;5;19/10/2024
89518;139711;7;3;18/01/2024
105606;153856;2;2;28/06/2024
156175;274928;9;1;29/07/2024
34974;349937;7;1;18/04/2024
33213;41030;7;4;01/08/2024
29320;259078;2;1;19/06/2024
178759;276975;3;1;18/05/2024
33886;251740;2;2;14/08/2024
147506;256502;3;3;22/10/2024
16963;316011;8;2;04/08/2024
48574;294420;4;5;19/05/2024
191939;258156;6;5;10/01/2024
30113;234362;4;3;02/02/2024
170366;243627;4;2;03/11/2024
39381;119956;9;2;07/07/2024
14022;75034;2;4;11/10/2024
193441;32416;1;5;09/11/2024
134629;348923;1;3;29/04/2024
102290;241628;9;1;17/06/2024
90540;249059;2;3;05/10/2024
1945;211945;8;3;24/05/2024
83702;81623;9;4;17/07/2024
92973;58144;3;4;13/05/2024
75826;102425;6;2;05/09/2024
132924;322089;9;2;20/04/2024
116192;269749;7;5;08/03/2024
21780;188082;4;1;28/05/2024
2298;339216;2;4;24/08/2024
36035;13535;6;2;01/11/2024
187634;192777;6;4;08/09/2024
2941;334975;5;5;26/01/2024
80501;218159;9;5;25/09/2024
93869;212735;1;3;23/08/2024
161531;150051;8;2;31/10/2024
118657;275985;1;2;01/10/2024
72799;232523;7;4;15/08/2024
171934;118165;9;2;20/06/2024
57991;54820;9;5;12/08/2024
143891;46213;7;5;30/03/2024
17133;142093;3;1;24/10/2024
8542;45442;5;3;26/06/2024
159398;55551;7;4;23/04/2024
163660;320019;2;1;31/07/2024
65978;142994;7;5;18/02/2024
4811;277545;5;1;01/03/2024
150734;241324;4;3;30/07/2024
106714;322102;4;4;13/08/2024
139298;144497;3;5;08/10/2024
137196;169865;8;5;08/10/2024
141724;160743;4;5;26/10/2024
125350;261466;3;3;17/02/2024
7953;226159;7;2;14/06/2024
178592;97208;8;2;03/11/2024
8734;264669;9;5;02/01/2024
157777;255884;3;2;23/10/2024
82244;257149;8;3;02/07/2024
34369;293929;2;3;02/01/2024
101000;349520;8;4;15/11/2024
67843;205625;3;1;30/06/2024
122824;278391;7;4;03/06/2024
131218;179319;7;2;20/03/2024
161944;342044;6;4;03/07/2024
92294;34559;1;5;14/11/2024
189624;348963;9;1;25/03/2024
191148;162904;2;5;03/04/2024
118518;309112;1;1;09/05/2024
54556;65505;8;1;08/05/2024
127761;124130;5;1;22/09/2024
158561;133482;2;1;31/08/2024
174766;138699;1;2;09/08/2024
58243;178562;8;5;03/07/2024
168979;147769;2;2;22/03/2024
52581;123848;6;5;20/09/2024
136933;184892;2;1;05/07/2024
76161;119652;9;4;06/01/2024
189810;159416;1;1;07/05/2024
180365;55589;9;2;11/10/2024
14625;89845;3;3;26/01/2024
36815;234794;4;3;19/09/2024
9625;5066;4;5;10/03/2024
44683;323195;4;1;09/11/2024
178990;15531;6;1;03/11/2024
58223;147878;3;5;30/10/2024
20586;105993;4;2;08/11/2024
39690;82347;7;2;02/03/2024
8447;284169;5;2;15/02/2024
111650;235148;6;3;06/08/2024
68783;137238;9;1;02/01/2024
61327;41004;4;5;14/08/2024
68909;275863;3;1;04/04/2024
31541;242464;6;2;28/01/2024
70053;104283;8;3;27/01/2024
48153;116272;7;2;05/07/2024
153012;113963;3;2;05/02/2024
55669;228067;6;4;22/03/2024
40507;1404;5;1;24/06/2024
47034;302489;2;4;11/09/2024
152449;2905;2;2;22/02/2024
101516;141250;3;3;13/04/2024
60677;303929;6;4;01/07/2024
62985;343745;9;4;25/09/2024
147818;123192;7;5;14/04/2024
182671;38306;2;5;25/05/2024
85495;280657;1;1;11/06/2024
189126;3410;4;3;01/05/2024
89589;23628;6;2;12/05/2024
164382;292021;8;1;07/10/2024
179881;135382;1;4;24/06/2024
107727;305561;6;2;09/02/2024
4459;88309;4;3;26/04/2024
142915;342941;6;2;31/08/2024
8921;203023;1;1;17/06/2024
1350;63705;9;1;24/03/2024
135283;15360;3;1;12/02/2024
164679;259424;9;1;17/04/2024
92265;292161;3;5;08/04/2024
25263;331419;1;2;26/08/2024
23744;336572;3;4;21/03/2024
51548;50073;4;2;15/06/2024
51685;291961;9;2;08/05/2024
120379;194664;1;5;15/10/2024
85181;236763;9;3;10/10/2024
68925;194739;7;4;02/06/2024
122063;229688;8;2;11/01/2024
97318;212171;9;2;12/09/2024
64246;61555;1;3;11/07/2024
27762;254224;4;2;29/05/2024
144052;22034;1;3;07/01/2024
159984;13331;4;1;21/09/2024
150097;227423;6;5;12/06/2024
10223;245063;5;3;05/06/2024
43904;334532;6;3;25/03/2024
136901;128332;6;1;24/04/2024
187471;30425;4;2;08/08/2024
81038;221704;9;4;28/04/2024
67200;1701;8;2;08/10/2024
126281;165834;5;5;05/10/2024
130404;71840;4;3;02/08/2024
22128;98551;5;5;10/02/2024
122222;23229;3;2;13/06/2024
121601;128307;7;4;13/10/2024
56123;73192;1;5;18/02/2024
18470;30893;4;5;20/03/2024
189087;14679;8;5;10/01/2024
159383;221292;2;4;27/05/2024
84630;152727;9;2;15/03/2024
8349;339701;3;4;02/10/2024
134106;268802;5;2;01/11/2024
103149;326369;8;5;17/07/2024
45708;118036;2;3;30/04/2024
171908;95565;7;2;01/06/2024
113209;229633;4;2;25/09/2024
107339;310162;6;2;29/01/2024
158727;225736;9;5;17/07/2024
105539;195990;2;3;03/03/2024
100293;174852;2;3;10/10/2024
380;44392;6;5;05/01/2024
126625;92693;1;2;28/03/2024
159823;73858;9;5;17/06/2024
48908;86334;8;4;22/07/2024
17510;334022;8;4;15/11/2024
97677;114030;2;5;15/03/2024
113758;343145;7;4;10/11/2024
106649;163524;3;4;26/10/2024
111762;62485;5;1;17/04/2024
192579;225504;6;5;24/08/2024
121607;314387;7;2;31/08/2024
74284;226714;7;5;16/04/2024
41633;215643;7;4;18/06/2024
17884;339137;8;3;15/08/2024
175326;102005;2;4;18/10/2024
167217;326079;1;4;08/07/2024
116423;250786;1;5;02/01/2024
14210;273143;9;1;17/02/2024
155584;289983;4;4;23/05/2024
122761;281516;9;1;11/09/2024
38376;34055;6;2;21/06/2024
125854;258676;6;1;24/03/2024
142468;59045;8;3;25/02/2024
181698;145234;8;5;27/02/2024
29978;247911;4;4;18/05/2024
14858;273260;3;3;26/04/2024
82675;193359;9;4;03/03/2024
190121;102476;8;4;24/09/2024
126455;67141;4;3;02/06/2024
5183;348900;8;4;05/11/2024
72947;282644;3;3;18/09/2024
26696;349195;4;5;19/08/2024
113683;283788;7;5;11/08/2024
88312;98537;5;1;26/07/2024
94074;140636;8;3;27/05/2024
97480;126756;7;1;01/09/2024
23399;256774;4;2;11/06/2024
144456;28483;1;2;18/10/2024
91417;338804;4;5;15/07/2024
139869;107179;6;5;04/05/2024
188616;12246;3;4;29/07/2024
86954;80343;1;4;05/08/2024
44638;341074;1;1;25/08/2024
58838;54559;7;3;28/10/2024
27489;211022;1;2;16/08/2024
81296;302007;9;1;26/10/2024
94154;284504;4;1;08/05/2024
170441;78250;8;2;13/08/2024
47973;312067;1;1;09/06/2024
193554;58800;1;4;18/03/2024
69746;69065;9;4;13/01/2024
56798;101013;2;5;04/04/2024
132251;234297;3;4;07/08/2024
97410;75363;8;4;30/01/2024
12463;242077;2;3;19/02/2024
192671;342414;7;3;08/06/2024
72060;88240;1;2;28/02/2024
17162;9520;9;5;09/09/2024
151635;314314;9;4;19/03/2024
96158;262340;4;2;23/08/2024
60934;344152;8;2;29/02/2024
190375;24810;2;1;27/09/2024
56253;170124;5;4;02/09/2024
13246;64286;2;5;15/04/2024
74923;65630;9;5;15/04/2024
104687;309183;2;2;30/01/2024
180319;39471;3;5;25/03/2024
162770;226707;5;3;02/08/2024
45160;338459;6;4;21/04/2024
123140;181731;9;3;22/03/2024
1018;282429;1;5;17/06/2024
52304;326358;7;1;19/10/2024
170423;132575;6;2;18/10/2024
94448;305256;6;1;27/07/2024
2689;51801;6;2;26/05/2024
48262;133624;6;2;10/05/2024
54883;195440;6;1;17/02/2024
27380;190835;3;3;14/04/2024
73462;84660;7;3;03/05/2024
78060;118922;6;1;18/07/2024
178138;165904;4;3;14/08/2024
113123;71344;7;3;24/09/2024
85595;246663;8;3;15/09/2024
144152;291708;4;5;10/06/2024
111188;271113;9;1;11/01/2024
118608;17096;4;4;23/08/2024
179885;265412;3;5;05/06/2024
63192;285465;7;4;20/01/2024
92183;311551;9;4;24/05/2024
73006;248993;8;2;25/03/2024
119686;27612;1;4;16/09/2024
115160;25532;6;3;05/04/2024
177707;281665;5;1;19/01/2024
37879;130398;5;2;05/11/2024
84853;116945;1;4;12/11/2024
63291;153555;4;4;06/07/2024
23111;218375;8;5;18/06/2024
58440;80430;9;3;05/08/2024
16109;331795;3;4;09/10/2024
175616;108867;2;3;11/06/2024
575;301410;7;3;13/08/2024
104142;287528;6;5;24/07/2024
125389;186757;1;2;27/03/2024
134403;297865;5;4;13/01/2024
14455;97372;3;2;01/10/2024
176970;41730;4;4;10/10/2024
129934;137767;9;5;24/06/2024
113960;287277;3;1;04/05/2024
148905;150606;5;1;27/07/2024
133179;100468;1;3;28/04/2024
131660;165021;7;2;07/02/2024
77107;262038;6;3;10/01/2024
84631;35687;9;1;23/07/2024
22227;249019;5;1;17/04/2024
116194;321698;9;2;05/05/2024
61324;70584;6;5;31/05/2024
42194;303522;2;1;15/02/2024
143738;289451;1;4;21/08/2024
