id_cidade;bairro
3050;Nossa Senhora das Graças 
3050;Ana Malaquias 
3050;Bela Vista 
3050;Centro Sul 
3050;Ana Rita 
3050;Santa Cecília 
3050;São José 
3050;Centro 
3050;Bromelias 
3050;Tinotinho 
3050;Alvorada 
3050;São Cristóvão 
3050;Vale Verde 
3050;Novo Tempo 
3050;Petropolis 
3050;Vila Cachoeira do Vale 
3061;Centro 
3061;Das Andorinhas 
3061;São Cristóvão 
3061;Brasil 
3061;Das Paineiras 
3061;Primavera 
3061;Tiradentes 
3061;Nova Esperança 
3061;Bom Sucesso 
3061;Boa Vista 
3061;Morada Nova 
3061;Olaria 
3061;Cyntia 
3061;Jardim do Lago 
3061;Distrito Industrial 
3061;São Vicente 
3068;Tibery 
3068;Brasil 
3068;Marta Helena 
3068;Bom Jesus 
3068;Umuarama 
3068;Jardim Patrícia 
3068;Presidente Roosevelt 
3068;Guarani 
3068;Mansour 
3068;Luizote de Freitas 
3068;Maravilha 
3068;Tubalina 
3068;Martins 
3068;Osvaldo Rezende 
3068;Planalto 
3068;Minas Gerais 
3068;Santa Mônica 
3068;Jardim Brasília 
3068;Nossa Senhora Aparecida 
3068;São José 
3068;Patrimônio 
3068;Cazeca 
3068;Segismundo Pereira 
3068;Cidade Jardim 
3068;Morada do Sol 
3068;Chácaras Tubalina e Quartel 
3068;Tocantins 
3068;Morada da Colina 
3068;Residencial Gramado 
3068;Jardim Karaíba 
3068;Daniel Fonseca 
3068;Saraiva 
3068;São Jorge 
3068;Tabajaras 
3068;Centro 
3068;Taiaman 
3068;Jardim das Palmeiras 
3068;Vigilato Pereira 
3068;Laranjeiras 
3068;Fundinho 
3068;Morumbi 
3068;Dona Zulmira 
3068;Santa Luzia 
3068;Lídice 
3068;Pacaembú 
3068;Jaraguá 
3068;Jardim Canaã 
3068;Jardim Holanda 
3068;Custódio Pereira 
3068;Panorama 
3068;Granada 
3078;Centro 
3078;Floresta 
3078;Jardim Andere 
3078;Vale dos Ipês 
3078;Santa Luíza 
3078;Canaã 
3078;Fátima 
3078;Catanduvas 
3078;Vila Pinto 
3078;Bela Vista 
3078;Boa Vista 
3078;Bom Pastor 
3078;Campos Elíseos 
3078;Barcelona 
3078;Santa Maria 
3078;Vargem 
3078;Cidade Nova 
3078;Santana 
3078;Sion 
3078;Padre Vitor 
3078;Damasco 
3078;Centenário 
3078;Rezende 
3078;Distrito Industrial Cláudio Galvão Nogueira 
3078;Parque de Exposições 
3078;Imaculada Conceição 
3078;Urupês 
3078;Industrial Miguel de Luca 
3078;Industrial JK 
3078;Aeroporto 
3078;Condomínio Ilha das Orquídeas 
3078;Parque Mariela 
3078;Jardim Áurea 
3078;Condomínio Lagamar 
3087;Parque Jardim Alterosa 
3087;Fagundes 
3087;Célvia 
3087;Parque Jardim Itaú 
3087;De Lourdes 
3087;Názia 
3087;Centro 
3087;Santo Antônio 
3087;Caieira 
3090;Bela Vista 
3106;Barra do Riacho 
3106;Bela Vista 
3106;Centro 
3106;Centro Empresarial 
3106;Cupido 
3106;de Carli 
3106;Fatima 
3106;Guanabara 
3106;Guaxindiba 
3106;Itaputera 
3106;Jardins 
3106;Jequitibá 
3106;Limão 
3106;Morobá 
3106;Nova Conquista 
3106;Novo Jequitibá 
3106;Planalto 
3106;Polivalente 
3106;Primavera 
3106;Santa Luzia 
3106;Santa Marta 
3106;São Clemente 
3106;São Marcos 
3106;Sauaçu 
3106;Segato 
3106;Vila Nova 
3106;Vila Rica 
3106;Guaraná 
3106;Recanto Feliz 
3106;Jacupemba 
3106;Nova Colatina 
3106;São José 
3106;Vila do Riacho 
3106;Barra do Sahy 
3106;Coqueiral 
3106;Itaparica 
3106;Mar Azul 
3106;Pontal do Piraqueaçu 
3106;Praia dos Padres 
3106;Praia Formosa 
3106;Putiri 
3106;Santa Cruz 
3106;São Francisco 
3106;Saue 
3109;Centro 
3109;Cruzeiro 
3109;Nova Barra 
3109;Antonio Inácio Oliveira 
3109;Alvorada 
3109;Campo Novo 
3109;Colina 
3109;Vila Luciene 
3109;Vila Landinha 
3109;Irmãos Fernandes 
3109;Vila Gonçalves 
3109;Bambé 
3109;Vila Vicente 
3113;Abelardo Ferreira Machado 
3113;Aeroporto 
3113;Amaral 
3113;Amarelo 
3113;Agostinho Simonato 
3113;Alto Amarelo 
3113;Alto Independência 
3113;Alto Monte Cristo 
3113;Alto Novo Parque 
3113;Alto União 
3113;Arariguaba 
3113;Aquidaban 
3113;Baiminas 
3113;Basiléia 
3113;Bela Vista 
3113;Boa Esperança 
3113;Boa Vista 
3113;Bom Pastor 
3113;Caiçara 
3113;Campo da Leopoldina 
3113;Central Parque 
3113;Centro 
3113;Coramara 
3113;Coronel Borges 
3113;Elpídio Volpini 
3113;Estelita Coelho Marins 
3113;Fé e Raça 
3113;Ferroviários 
3113;Dr. Gilberto Machado 
3113;Gilson Carone 
3113;Guandú 
3113;IBC 
3113;Ibitiquara 
3113;Ilha da Luz 
3113;Independência 
3113;Jardim América 
3113;Jardim Itapemirim 
3113;Marbrasa 
3113;Maria Ortiz 
3113;Monte Belo 
3113;Monte Cristo 
3113;Nossa Senhora Aparecida 
3113;Nossa Senhora de Fátima 
3113;Nossa Senhora da Glória 
3113;Nossa Senhora da Penha 
3113;Nova Brasília 
3113;Novo Parque 
3113;Otton Marins 
3113;Paraíso 
3113;Parque das Laranjeiras 
3113;Presidente Arthur Costa e Silva 
3113;Recanto 
3113;Rubem Braga 
3113;Rui Pinto Bandeira 
3113;Sta. Cecília 
3113;Sta. Helena 
3113;Santo Antônio 
3113;São Francisco de Assis 
3113;São Geraldo 
3113;São Lucas 
3113;São Luiz Gonzaga 
3113;Sumaré 
3113;Teixeira Leite 
3113;Vila Rica 
3113;Village da Luz 
3113;Zumbi 
3114;Cruzeiro do Sul 
3114;Vasco da Gama 
3114;São Francisco 
3114;Vila Palestina 
3114;Rosa da Penha 
3114;Itapemirim 
3114;Jardim Botanico 
3114;Santa Barbara 
3114;Morada de Santa Fé 
3114;Santa Paula 
3114;Santa Catarina 
3114;Vista Linda 
3114;Vila Isabel 
3114;Bandeirantes 
3114;Caçaroca 
3114;Alzira Ramos 
3114;Jardim de Alah 
3114;Padre Gabriel 
3114;Jardim Campo Grande 
3114;Campo Belo 
3114;São Benedito 
3114;Castelo Branco 
3114;Vista Mar 
3114;Sotelandia 
3114;Bela Aurora 
3114;Maracanã 
3114;Boa Sorte 
3114;São Conrado 
3114;Vera Cruz 
3114;Jardim América 
3114;Chácaras União 
3114;São Geraldo 
3114;Parque Gramado 
3114;Rio Marinho 
3114;Área Não Identificada 2/2 
3114;Área Não Identificada 1/2 
3114;Alice Coutinho 
3114;Antônio Ferreira Borges 
3114;Cariacica Sede 
3114;Prolar 
3114;Vila Merlo 
3114;Porto de Cariacica 
3114;Santa Luzia 
3114;São João Batista 
3114;Tucum 
3114;Itaciba 
3114;Nova Brasília 
3114;Oriente 
3114;Alto Lage 
3114;Expedito 
3114;Sotema 
3114;Alto da Boa Vista 
3114;Itaquari 
3114;Rio Branco 
3114;Itangua 
3114;Dom Bosco 
3114;Santa Cecilia 
3114;Vila Cajueiro 
3114;Porto das Pedras 
3114;Nova Rosa da Penha 
3114;Porto Engenho 
3114;Nova Canaa 
3114;Porto Novo 
3114;Presidente Medice 
3114;Flexal I 
3114;Retiro Saudoso 
3114;Grauna 
3114;Aparecida 
3114;Porto Santana 
3114;Nova Valverde 
3114;Bubú 
3114;Campo Verde 
3114;Vila Prudêncio 
3114;Cangaíba 
3114;Planeta 
3114;Santana 
3114;Tabajara 
3114;Santo Antônio 
3114;Novo Horizonte 
3114;São Gonçalo 
3114;Piranema 
3114;Vila dos Reis 
3114;Novo Brasil 
3114;Nova Campo Grande 
3114;Vista Dourada 
3114;Mucuri 
3114;Vila Independência 
3114;Flexal II 
3114;Serra do Anil 
3114;Nova Esperança 
3114;Operário 
3114;Vila Capixaba 
3114;Campo Grande 
3114;Vila Esperança 
3114;Campina Grande 
3114;Santo André 
3114;Formate 
3114;Tiradentes 
3114;São Geraldo II 
3116;Adélia Giuberti 
3116;Aeroporto 
3116;Alto Vila Nova 
3116;Ayrton Senna 
3116;Barbados 
3116;Bela Vista 
3116;Benjamin Carlos dos Santos 
3116;Castelo Branco 
3116;Carlos Germano Naumann 
3116;Centro 
3116;Colatina Velha 
3116;Columbia 
3116;Esplanada 
3116;Fazenda Vitali 
3116;Fioravante Marino 
3116;Francisco Simonassi 
3116;Honório Fraga 
3116;Industrial Alves Marques 
3116;Jardim Planalto 
3116;Lacê 
3116;Luiz Iglesias 
3116;Maria das Graças 
3116;Maria Ismênia 
3116;Mário Giurizatto 
3116;Marista 
3116;Martineli 
3116;Moacir Brotas 
3116;Morada do Sol 
3116;Nossa Senhora Aparecida 
3116;Nossa Senhora da Penha 
3116;Novo Horizonte 
3116;Olívio Zanoteli 
3116;Operário 
3116;Padre José de Anchieta 
3116;Perpétuo Socorro 
3116;Por do Sol 
3116;Raul Giuberti 
3116;Residencial Nobre 
3116;Sagrado Coração de Jesus 
3116;San Diego 
3116;Santa Cecília 
3116;Santa Helena 
3116;Santa Margarida 
3116;Santa Mônica 
3116;Santa Terezinha 
3116;Santo Antônio 
3116;Santos Dumont 
3116;São Braz 
3116;São Judas Tadeu 
3116;São Marcos 
3116;São Pedro 
3116;São Silvano 
3116;São Vicente 
3116;Vila Amélia 
3116;Vila Lenira 
3116;Vila Nova 
3116;Vila Real 
3116;Vista da Serra 
3122;Centro 
3122;Divino Espírito Santo 
3122;Vila Nova 
3122;Parque de Exposição 
3122;Nossa Senhora Aparecida 
3122;Homero Amante 
3122;Santa Mônica 
3122;Benedita Monteiro 
3122;Santa Rita 
3135;Centro 
3135;Vila Nova 
3135;Niteroi 
3135;Quilombo 
3135;Guanabara 
3135;Ferreira Valle 
3135;Vale Verde 
3135;Nossa Senhora da Penha 
3135;Pito 
3140;Araçá 
3140;Aviso 
3140;Boa Vista 
3140;Canivete 
3140;Centro 
3140;Colina 
3140;Interlagos 
3140;Jardim Laguna 
3140;José Rodrigues Maciel 
3140;Juparanã 
3140;Lagoa do Meio 
3140;Linhares V 
3140;Movelar 
3140;Nova Betânia 
3140;Nova Esperança 
3140;Nossa Senhora da Conceição 
3140;Novo Horizonte 
3140;Palmital 
3140;Planalto 
3140;Santa Cruz 
3140;São José 
3140;Shell 
3140;Três Barras 
3167;Parque das Gaivotas 
3167;Praiamar 
3167;Parque Nova Fé 
3167;Serramar 
3167;Reis Magos 
3167;Nova Almeida Centro 
3167;São João 
3167;Bairro Novo 
3167;Marbela 
3167;Costabela 
3167;Praia de Capuaba 
3167;Enseada de Jacaraípe 
3167;São Francisco 
3167;Bairro das Laranjeiras 
3167;Lagoa Jacaraípe 
3167;Residencial Jacaraípe 
3167;Costa Dourada 
3167;Jardim Atlântico 
3167;Belvedere 
3167;Estância Monazítica 
3167;São Patrício 
3167;Parque Jacaraípe 
3167;São Pedro 
3167;Castelândia 
3167;Conjunto Jacaraípe 
3167;Valparaíso 
3167;Portal de Jacaraípe 
3167;Centro Industrial do Município 
3167;Sítio Irema 
3167;Feu Rosa 
3167;Condomínio Ecológico Parque da Lagoa 
3167;Vila Nova de Colares 
3167;Ourimar 
3167;Manguinhos 
3167;Parque Residencial Laranjeiras 
3167;Camará 
3167;Morada de Laranjeiras 
3167;Nova Zelândia 
3167;Guaraciaba 
3167;Civit II 
3167;Jardim Limoeiro 
3167;Bicanga 
3167;Balneário de Carapebus 
3167;Alterozas 
3167;Cidade Continental 
3167;Praia de Carapebus 
3167;Chácara Parreiral 
3167;Novo Horizonte 
3167;São Diogo II 
3167;São Diogo I 
3167;São Geraldo 
3167;Manoel Plaza 
3167;Eurico Salles 
3167;Rosário de Fátima 
3167;Jardim Carapina 
3167;Santa Luzia 
3167;Terminal Intermodal da Serra 
3167;André Carlone 
3167;Carapina Grande 
3167;Diamantina 
3167;Central Carapina 
3167;Planalto Carapina 
3167;Jardim Tropical 
3167;Cantinho do Céu 
3167;José de Anchieta II 
3167;Solar de Anchieta 
3167;José de Anchieta 
3167;José de Anchieta III 
3167;Laranjeiras Velha 
3167;Taquara I 
3167;São Judas Tadeu 
3167;Taquara II 
3167;Barcelona 
3167;Maringá 
3167;Civit I 
3167;Parque Residencial Tubarão 
3167;Planície da Serra 
3167;Mata da Serra 
3167;Porto Canoa 
3167;Santo Antônio 
3167;Barro Branco 
3167;Pitanga 
3167;Parque Residencial Mestre Álvaro 
3167;Nova Carapina I 
3167;Nova Carapina II 
3167;Cidade Pomar 
3167;Eldorado 
3167;Novo Porto Canoa 
3167;Serra Dourada II 
3167;Serra Dourada I 
3167;Serra Dourada III 
3167;Campinho da Serra II 
3167;Vista da Serra II 
3167;Campinho da Serra I 
3167;Planalto Serrano 
3167;Vista da Serra I 
3167;São Lourenço 
3167;Vila Maria Niobe 
3167;Caçaroca 
3167;Fazenda Cascata 
3167;Serra Centro 
3167;Jardim Primavera 
3167;Jardim Guanabara 
3167;Centro da Serra 
3167;São Domingos 
3167;Jardim Bela Vista 
3167;São Marcos 
3167;Nossa Senhora da Conceição 
3167;Colina da Serra 
3167;Jardim da Serra 
3167;Divinópolis 
3167;Cidade Nova da Serra 
3167;Parque Residencial Nova Almeida 
663;Centro 
663;Bom Pastor 
663;Ribeira 
663;Universal 
663;Cannaã 
663;Primavera 
663;Marcilio de Noronha 
663;Vila Bethania 
663;Nova Bethania 
663;Areinha 
663;Arlindo Angelo Villaschi 
663;Caxias do Sul 
663;Campo Verde 
663;Morada Bethania 
663;Parque Industrial 
663;Jucú 
663;Araçatiba 
663;Boa Esperança 
3174;Centro de Vila Velha 
3174;Boa Vista I 
3174;Boa Vista II 
3174;Coqueiral de Itaparica 
3174;Cristóvão Colombo 
3174;Divino Espírito Santo 
3174;Glória 
3174;Ilha dos Ayres 
3174;Itapuã 
3174;Jaburuna 
3174;Jockey de Itaparica 
3174;Olaria 
3174;Praia da Costa 
3174;Praia das Gaivotas 
3174;Praia de Itaparica 
3174;Residencial Itaparica 
3174;Soteco 
3174;Vista da Penha 
3174;Ibes 
3174;Araçás 
3174;Brisamar 
3174;Cocal 
3174;Darly Santos 
3174;Guaranhuns 
3174;Ilha dos Bentos 
3174;Jardim Asteca 
3174;Jardim Colorado 
3174;Jardim Guadalajara 
3174;Jardim Guaranhuns 
3174;Nossa Senhora da Penha 
3174;Nova Itaparica 
3174;Novo México 
3174;Pontal das Garças 
3174;Santa Inês 
3174;Santa Mônica Popular 
3174;Santa Mônica 
3174;Santos Dumont 
3174;Vila Guaranhuns 
3174;Vila Nova 
3174;Aribiri 
3174;Argolas 
3174;Ataíde 
3174;Cavalieri 
3174;Chácara do Conde 
3174;Dom João Batista 
3174;Garoto 
3174;Ilha da Conceição 
3174;Ilha das Flores 
3174;Paul 
3174;Pedra dos Búzios 
3174;Primeiro de Maio 
3174;Sagrada Família 
3174;Santa Rita 
3174;Vila Batista 
3174;Vila Garrido 
3174;Zumbi dos Palmares 
3174;Cobilândia 
3174;Alecrim 
3174;Alvorada 
3174;Cobi de Baixo 
3174;Cobi de Cima 
3174;Industrial 
3174;Jardim do Vale 
3174;Jardim Marilândia 
3174;Nova América 
3174;Planalto 
3174;Rio Marinho 
3174;Santa Clara 
3174;São Torquato 
3174;Vale Encantado 
3174;Barra do Jucu 
3174;Balneário Ponta da Fruta 
3174;Barramares 
3174;Cidade da Barra 
3174;Interlagos 
3174;Jabaeté 
3174;João Goulart 
3174;Morada da Barra 
3174;Morada do Sol 
3174;Morro da Lagoa 
3174;Normília da Cunha 
3174;Nova Ponta da Fruta 
3174;Ponta da Fruta 
3174;Praia dos Recifes 
3174;Riviera da Barra 
3174;Santa Paula I 
3174;Santa Paula II 
3174;São Conrado 
3174;Terra Vermelha 
3174;Ulisses Guimarães 
3174;Vinte e Três de Maio 
3175;Centro 
3175;do Moscoso 
3175;Fonte Grande 
3175;Forte São João 
3175;Parque Moscoso 
3175;Piedade 
3175;Santa Clara 
3175;Vila Rubim 
3175;Ariovaldo Favalessa 
3175;Bela Vista 
3175;Caratoíra 
3175;do Cabral 
3175;do Quadro 
3175;Estrelinha 
3175;Grande Vitória 
3175;Ilha do Príncipe 
3175;Inhanguetá 
3175;Mário Cypreste 
3175;Santo Antônio 
3175;Santa Tereza 
3175;Universitário 
3175;Bento Ferreira 
3175;Consolação 
3175;Cruzamento 
3175;de Lourdes 
3175;Fradinhos 
3175;Gurigica 
3175;Horto 
3175;Ilha de Santa Maria 
3175;Jesus de Nazareth 
3175;Jucutuquara 
3175;Monte Belo 
3175;Nazareth 
3175;Romão 
3175;Andorinhas 
3175;Bonfim 
3175;da Penha 
3175;Itararé 
3175;Joana D'arc 
3175;Maruípe 
3175;Santa Cecília 
3175;Santa Martha 
3175;Santos Dumont 
3175;São Benedito 
3175;São Cristovão 
3175;Tabuazeiro 
3175;Barro Vermelho 
3175;Enseada do Suá 
3175;Ilha do Boi 
3175;Ilha do Frade 
3175;Praia do Canto 
3175;Praia do Suá 
3175;Santa Helena 
3175;Santa Lúcia 
3175;Santa Luíza 
3175;Aeroporto 
3175;Antonio Honório 
3175;Boa Vista 
3175;Carapina I 
3175;De Fátima 
3175;Goiabeiras 
3175;Hélio Ferraz 
3175;Jabour 
3175;Jardim Camburí 
3175;Jardim da Penha 
3175;Maria Ortiz 
3175;Mata da Praia 
3175;Morada de Camburí 
3175;Parque Industrial 
3175;Pontal de Camburí 
3175;República 
3175;Segurança do Lar 
3175;Solon Borges 
3175;Condusa 
3175;Conquista 
3175;Ilha das Caieiras 
3175;Nova Palestina 
3175;Redenção 
3175;Resistência 
3175;Santo André 
3175;Santos Reis 
3175;São José 
3175;São Pedro 
3176;Água Santa 
3176;Biscaia 
3176;Bonfim 
3176;Caetés 
3176;Camorim 
3176;Camorim Pequeno 
3176;Cantagalo 
3176;Caputera I 
3176;Caputera II 
3176;Centro 
3176;Cidade Bíblica 
3176;Colégio Naval 
3176;Garatucaia 
3176;Ilha da Gipóia 
3176;Maciéis 
3176;Marinas 
3176;Mombaça 
3176;Monsuaba 
3176;Monte Castelo 
3176;Morro da Caixa D'água 
3176;Morro da Fortaleza 
3176;Morro da Glória I 
3176;Morro da Glória II 
3176;Lambicada 
3176;Morro do Abel 
3176;Morro do Bulé 
3176;Morro do Carmo 
3176;Morro do Moreno 
3176;Morro do Perez 
3176;Morro do Santo Antonio 
3176;Morro do Tatu 
3176;Paraíso 
3176;Balneário 
3176;Parque das Palmeiras 
3176;Ponta Leste 
3176;Portogalo 
3176;Praia da Chácara 
3176;Praia do Anil 
3176;Praia do Machado 
3176;Praia Grande 
3176;Sapinhatuba I 
3176;Sapinhatuba III 
3176;Tanguá 
3176;Verolme 
3176;Vila da Petrobrás 
3176;Village 
3176;Morro da Cruz 
3176;Aeroporto 
3176;Areal 
3176;Banqueta 
3176;Bracuí 
3176;Caieira 
3176;Campo Belo 
3176;Encruzo da Enseada 
3176;Enseada 
3176;Frade 
3176;Gamboa do Belém 
3176;Gamboa do Bracuí 
3176;Grataú 
3176;Ilha Comprida 
3176;Ilha da Barra 
3176;Ilha do Jorge 
3176;Itanema 
3176;Japuíba 
3176;Nova Angra 
3176;Parque Belém 
3176;Piraquara 
3176;Ponta da Cruz 
3176;Ponta da Ribeira 
3176;Ponta do Partido 
3176;Ponta do Sapê 
3176;Pontal 
3176;Porto Frade 
3176;Praia da Ribeira 
3176;Praia do Recife 
3176;Retiro 
3176;Santa Rita do Bracuí 
3176;Usina Nuclear 
3176;Abraãozinho 
3176;Freguesia de Santana 
3176;Guaxuma 
3176;Parnaioca 
3176;Ponta dos Catelhanos 
3176;Praia da Longa 
3176;Vila do Abraão 
3176;Araçatiba 
3176;Bananal 
3176;Lopes Mendes 
3176;Matariz 
3176;Enseada das Palmas 
3176;Provetá 
3176;Enseada do Sítio Forte 
3176;Aventureiro 
3176;Morro da Boa Vista 
3176;Parque Mambucaba 
3176;Parque Perequê 
3176;Praia Brava 
3176;Praia das Goiabas 
3176;Praia Vermelha 
3176;Vila Histórica de Mambucaba 
3176;BNH 
3176;Morro da Carioca 
3176;Praia do Jardim 
3176;Terminal da Petrobrás 
3176;Vila Velha 
3176;Vila dos Pescadores 
3176;Praia Vermelha da Ilha Grande 
3176;Enseada das Estrelas 
3182;Areal 
3182;Arthur Cataldi 
3182;Asa Branca 
3182;Belvedere 
3182;Boa Sorte 
3182;Boca do Mato 
3182;Caieira São Pedro 
3182;Caixa D'Água Velha 
3182;Campo Bom 
3182;Carbocálcio 
3182;Carlos de Queiroz 
3182;Carvão 
3182;Centro 
3182;Chalet 
3182;Chácara Farani 
3182;Doutor Mesquita 
3182;Grota Funda 
3182;Lago Azul 
3182;Maracanã 
3182;Matadouro 
3182;Metalúrgica 
3182;Morro do Gama 
3182;Morro do Paraíso 
3182;Muqueca 
3182;Nossa Senhora de Santana 
3182;Novo México 
3182;Oficinas Velhas 
3182;Parque Santana 
3182;Parque São Joaquim 
3182;Ponte Preta 
3182;Ponte Vermelha 
3182;Ponte do Andrade 
3182;Química 
3182;Represa 
3182;Roseira 
3182;Santa Cecília 
3182;Santana de Barra 
3182;Santo Antônio 
3182;Santo Cristo 
3182;São José 
3182;São João 
3182;São Luiz 
3182;Vale do Ipiranga 
3182;Vargem Grande 
3182;Vila Helena 
3182;Vila Suiça 
3183;Centro 
3183;Estamparia 
3183;Apóstolo Paulo 
3183;Monte Cristo 
3183;Abelhas 
3183;Verbo Divino 
3183;Cotiara 
3183;São Silvestre 
3183;Jardim Boa Vista 
3183;Roberto Silveira 
3183;Belo Horizonte 
3183;Aiuruoca 
3183;Vista Alegre 
3183;Jardim Vista Alegre 
3183;Vila Nova 
3183;Vila Coringa 
3183;Vila Brígida 
3183;Jardim Central 
3183;Santa Izabel 
3183;São Francisco de Assis 
3183;Presidente Vargas 
3183;Vale do Paraíba 
3183;Ano Bom 
3183;Delgado 
3183;Santa Rosa 
3183;Residencial Cristo Redentor 
3183;Vila Orlandélia 
3183;Vila Elmira 
3183;Ponte Alta 
3183;Cajueiro 
3183;Núcleo Residencial Ponte Alta 
3183;Mangueira 
3183;Paraíso 
3183;Santa Inês 
3183;Metalúrgico 
3183;Assunção 
3183;Jardim Guanabara 
3183;Santa Rita 
3183;Jardim Redentor 
3183;Malvinas 
3183;São Carlos 
3183;Primeiro de Maio 
3183;Nove de Abril 
3183;São Sebastião 
3183;Morada da Granja I 
3183;Morada da Granja II 
3183;Minerlândia 
3183;São Cristovão 
3183;Boa Vista II 
3183;Boa Vista III 
3183;Boa Vista I 
3183;Vila Principal 
3183;Jardim Alice 
3183;São Judas Tadeu 
3183;Barbará 
3183;Piteiras 
3183;Boa Sorte 
3183;São Luiz 
3183;Nova Esperança 
3183;Rozelândia 
3183;Bela Vista 
3183;Jardim Primavera 
3183;Presidente Dutra 
3183;Jardim Marajoara 
3183;Santa Clara 
3183;Santa Lucia 
3183;Goiabal 
3183;Jardim Marilú 
3183;São Pedro 
3183;Getúlio Vargas 
3183;Vila Independência 
3183;Jardim américa 
3183;Cantagalo 
3183;Siderlândia 
3183;São Domingos 
3183;Esperança 
3183;Santa Maria II 
3183;Morada do Vale 
3183;Morada da Colônia I 
3183;Colônia Santo Antonio 
3183;Nossa Senhora de Fátima 
3183;Morada da Colônia II 
3183;Vila Ursulino 
3183;Vila Maria 
3183;Saudade 
3183;Bom Pastor 
3183;Bocaininha 
3183;São Vicente 
3184;Centro 
3184;Santo Antônio da Prata 
3184;Areia Branca 
3184;Andrade Araujo 
3184;Heliópolis 
3184;Piam 
3184;Nova Piam 
3184;Recantus 
3184;Nova Aurora 
3184;Xavantes 
3184;São Francisco de Assis 
3184;Itaipu 
3184;Redentor 
3184;Bom Pastor 
3184;Das Graças 
3184;Santa Amélia 
3184;Barro Vermelho 
3184;Pauline 
3184;Glaucia 
3184;Santa Tereza 
3184;São José 
3184;Parque dos Ferreiras 
3184;Lote XV 
3184;Vale do Ipê 
3184;Wona 
3184;Maringá 
3184;São Vicente 
3184;Santa Maria 
3184;São Bernardo 
3186;Centro 
3186;Jardim Valéria 
3186;José Lima 
3186;Lia Márcia 
3186;Bairro Novo 
3186;Oscar Campos 
3186;Santa Rosa 
3186;Bela Vista 
3186;Pimentel Marques 
3186;Santa Terezinha 
3192;Centro 
3192;Parque Avenida Pelinca 
3192;Parque Conselheiro Tomaz Coelho 
3192;Parque Dom Bosco 
3192;Parque Tamandaré 
3192;Parque Santo Amaro 
3192;Parque São Caetano 
3192;Parque Presidente Juscelino 
3192;Jardim Maria de Queiroz 
3192;Caju 
3192;Sumaré 
3192;Parque Alberto Torres 
3192;Parque Nossa Senhora do Rosário 
3192;Parque Leopoldina 
3192;Parque São Salvador 
3192;Parque São Clemente 
3192;Parque Pecuária 
3192;Parque Quinze de Novembro 
3192;Parque Corrientes 
3192;Parque Nova Brasília 
3192;Parque Esplanada 
3192;Parque Julião Nogueira 
3192;Parque dos Rodoviários 
3192;Parque João Seixas 
3192;Parque Rosário 
3192;Parque Carlos de Lacerda 
3192;Parque Aurora 
3192;Parque São Lino 
3192;Parque Rui Barbosa 
3192;Parque Fazendinha 
3192;Parque João Maria 
3192;Ips 
3192;Parque Dr. Beda 
3192;Parque São Benedito 
3192;Parque Fazenda Grande 
3192;Parque Tarcísio Miranda 
3192;Lapa 
3192;Parque Oliveira Botelho 
3192;Parque Riachuelo 
3192;Parque Califórnia 
3192;Parque Salo Brand 
3192;Horto 
3192;Chácara João Ferreira 
3192;Parque Turf Club 
3192;Jardim Flamboyant I 
3192;Jardim Flamboyant II 
3192;Parque José do Patrocínio 
3192;Parque Vista Alegre 
3192;Parque Benta Pereira 
3192;Parque Jóckey Club 
3192;Parque do Prado 
3192;Parque Bela Vista 
3192;Da Penha 
3192;Parque Niterói 
3192;Parque Presidente Vargas 
3192;Parque Zuza Mota 
3192;Parque Barão do Rio Branco 
